idx,Cond,ttype,choice,response,acc,rt,ssd
39,bsl,go,go,1,1,0.5994166,1000
39,bsl,stop,go,1,0,0.5061324,400
39,bsl,go,go,1,1,0.5602436,1000
39,bsl,go,stop,0,0,0.6516797,1000
39,bsl,stop,go,1,0,0.4918051,350
39,bsl,go,go,1,1,0.4917627,1000
39,bsl,go,go,1,1,0.5451784,1000
39,bsl,go,go,1,1,0.4784907,1000
39,bsl,stop,stop,0,1,0.6515887,350
39,bsl,go,stop,0,0,0.6529842,1000
39,bsl,stop,stop,0,1,0.6517757,300
39,bsl,go,go,1,1,0.6517272,1000
39,bsl,stop,stop,0,1,0.6517184,250
39,bsl,stop,go,1,0,0.4783944,400
39,bsl,go,stop,0,0,0.6518545,1000
39,bsl,stop,stop,0,1,0.6521259,200
39,bsl,go,go,1,1,0.4525871,1000
39,bsl,go,go,1,1,0.4653089,1000
39,bsl,stop,stop,0,1,0.651641,250
39,bsl,stop,go,1,0,0.5051854,300
39,bsl,go,go,1,1,0.5318447,1000
39,bsl,go,go,1,1,0.4785158,1000
39,bsl,stop,go,1,0,0.5316736,350
39,bsl,go,go,1,1,0.5319126,1000
39,bsl,go,go,1,1,0.5451877,1000
39,bsl,stop,stop,0,1,0.6515922,200
39,bsl,go,go,1,1,0.5718128,1000
39,bsl,stop,stop,0,1,0.6515937,250
39,bsl,stop,stop,0,1,0.6517229,200
39,bsl,go,go,1,1,0.001,1000
39,bsl,stop,go,1,0,0.504971,400
39,bsl,go,stop,0,0,0.6536027,1000
39,bsl,stop,go,1,0,0.465092,400
39,bsl,go,go,1,1,0.5583972,1000
39,bsl,stop,go,1,0,0.4651822,350
39,bsl,stop,stop,0,1,0.6516278,300
39,bsl,go,go,1,1,0.5318482,1000
39,bsl,go,go,1,1,0.4793089,1000
39,bsl,go,go,1,1,0.5050241,1000
39,bsl,stop,stop,0,1,0.6518463,200
39,bsl,stop,go,1,0,0.5321652,350
39,bsl,stop,stop,0,1,0.6517189,200
39,bsl,stop,stop,0,1,0.6515827,250
39,bsl,stop,stop,0,1,0.6516211,250
39,bsl,go,go,1,1,0.5717189,1000
39,bsl,stop,go,1,0,0.5715552,400
39,bsl,stop,go,1,0,0.4650467,300
39,bsl,go,go,1,1,0.6250281,1000
39,bsl,stop,stop,0,1,0.6517136,300
39,bsl,go,go,1,1,0.5317435,1000
39,bsl,stop,go,1,0,0.6118019,400
39,bsl,go,go,1,1,0.5317619,1000
39,bsl,stop,go,1,0,0.5718187,350
39,bsl,go,go,1,1,0.5584179,1000
39,bsl,go,go,1,1,0.5185764,1000
39,bsl,go,go,1,1,0.5450679,1000
39,bsl,go,go,1,1,0.5318425,1000
39,bsl,go,go,1,1,0.5051338,1000
39,bsl,go,go,1,1,0.4936849,1000
39,bsl,stop,go,1,0,0.4646777,400
39,bsl,stop,go,1,0,0.4384592,200
39,bsl,go,go,1,1,0.5050751,1000
39,bsl,go,go,1,1,0.6250628,1000
39,bsl,go,go,1,1,0.5050434,1000
39,bsl,go,go,1,1,0.5185886,1000
39,bsl,go,go,1,1,0.558316,1000
39,bsl,stop,go,1,0,0.4916822,350
39,bsl,go,go,1,1,0.491764,1000
39,bsl,stop,stop,0,1,0.651762,200
39,bsl,stop,stop,0,1,0.6516998,300
39,bsl,go,go,1,1,0.5185384,1000
39,bsl,stop,stop,0,1,0.6517201,250
39,bsl,stop,go,1,0,0.5850981,400
39,bsl,go,go,1,1,0.5317279,1000
39,bsl,go,go,1,1,0.5585305,1000
39,bsl,stop,go,1,0,0.5052537,300
39,bsl,stop,go,1,0,0.4519329,250
39,bsl,stop,go,1,0,0.4261682,350
39,bsl,go,go,1,1,0.5060726,1000
39,pnl,go,go,1,1,0.5197804,1000
39,pnl,go,go,1,1,0.5048555,1000
39,pnl,go,go,1,1,0.5181232,1000
39,pnl,go,go,1,1,0.4785891,1000
39,pnl,go,go,1,1,0.5052213,1000
39,pnl,go,go,1,1,0.5183725,1000
39,pnl,go,go,1,1,0.5069564,1000
39,pnl,go,go,1,1,0.5048742,1000
39,pnl,go,go,1,1,0.5051347,1000
39,pnl,go,go,1,1,0.4784522,1000
39,pnl,go,go,1,1,0.4915247,1000
39,pnl,go,go,1,1,0.5332664,1000
39,pnl,stop,go,1,0,0.4784209,300
39,pnl,stop,stop,0,1,0.651561,300
39,pnl,stop,go,1,0,0.5450601,400
39,pnl,go,stop,0,0,0.6515708,1000
39,pnl,stop,stop,0,1,0.6517054,200
39,pnl,stop,go,1,0,0.5049744,350
39,pnl,go,go,1,1,0.5584282,1000
39,pnl,go,go,1,1,0.5050756,1000
39,pnl,go,go,1,1,0.5316797,1000
39,pnl,stop,stop,0,1,0.6516083,250
39,pnl,go,go,1,1,0.4651545,1000
39,pnl,go,go,1,1,0.5849651,1000
39,pnl,stop,stop,0,1,0.6515477,250
39,pnl,go,go,1,1,0.478474,1000
39,pnl,go,go,1,1,0.4516457,1000
39,pnl,go,go,1,1,0.5183811,1000
39,pnl,stop,go,1,0,0.5317733,350
39,pnl,stop,go,1,0,0.5185088,400
39,pnl,go,go,1,1,0.5974303,1000
39,pnl,stop,stop,0,1,0.6515637,200
39,pnl,go,go,1,1,0.5331846,1000
39,pnl,stop,stop,0,1,0.6515732,200
39,pnl,go,go,1,1,0.5850587,1000
39,pnl,stop,go,1,0,0.6249189,400
39,pnl,go,go,1,1,0.5726162,1000
39,pnl,stop,stop,0,1,0.6507055,250
39,pnl,go,go,1,1,0.5317764,1000
39,pnl,stop,stop,0,1,0.6516625,300
39,pnl,stop,stop,0,1,0.6514996,250
39,pnl,go,go,1,1,0.5183757,1000
39,pnl,go,go,1,1,0.5850445,1000
39,pnl,go,go,1,1,0.5449937,1000
39,pnl,go,go,1,1,0.5049998,1000
39,pnl,go,go,1,1,0.5583854,1000
39,pnl,stop,go,1,0,0.544947,350
39,pnl,stop,stop,0,1,0.6517197,300
39,pnl,go,go,1,1,0.5849409,1000
39,pnl,stop,stop,0,1,0.6515459,200
39,pnl,stop,go,1,0,0.5584028,350
39,pnl,stop,go,1,0,0.6116575,400
39,pnl,go,go,1,1,0.5850461,1000
39,pnl,go,stop,0,0,0.6516433,1000
39,pnl,go,go,1,1,0.5317413,1000
39,pnl,go,go,1,1,0.4784321,1000
39,pnl,go,go,1,1,0.5181515,1000
39,pnl,stop,stop,0,1,0.6516289,200
39,pnl,stop,go,1,0,0.5183705,400
39,pnl,go,go,1,1,0.5717758,1000
39,pnl,stop,stop,0,1,0.6516002,300
39,pnl,stop,stop,0,1,0.6516697,300
39,pnl,stop,stop,0,1,0.6529966,200
39,pnl,go,go,1,1,0.5583842,1000
39,pnl,stop,stop,0,1,0.6516533,350
39,pnl,go,go,1,1,0.5735192,1000
39,pnl,go,go,1,1,0.5450059,1000
39,pnl,stop,stop,0,1,0.6534054,400
39,pnl,stop,stop,0,1,0.6517219,250
39,pnl,stop,go,1,0,0.625021,350
39,pnl,stop,stop,0,1,0.6517453,250
39,pnl,go,go,1,1,0.5716979,1000
39,pnl,go,go,1,1,0.4927617,1000
39,pnl,go,go,1,1,0.570774,1000
39,pnl,go,go,1,1,0.5334891,1000
39,pnl,go,go,1,1,0.5052003,1000
39,pnl,stop,stop,0,1,0.6514456,300
39,pnl,stop,stop,0,1,0.6517241,250
39,pnl,go,go,1,1,0.6382949,1000
39,pnl,go,go,1,1,0.5582973,1000
39,pnl,stop,stop,0,1,0.6514156,250
39,pnl,go,go,1,1,0.5984155,1000
39,pnl,go,go,1,1,0.5183348,1000
39,pnl,stop,stop,0,1,0.6517239,200
39,pnl,stop,go,1,0,0.544871,350
39,pnl,stop,go,1,0,0.558462,400
39,pnl,stop,stop,0,1,0.6533675,200
39,pnl,go,go,1,1,0.4916966,1000
39,pnl,stop,go,1,0,0.5049576,350
39,pnl,go,go,1,1,0.5982301,1000
39,pnl,go,go,1,1,0.5983842,1000
39,pnl,stop,go,1,0,0.6116931,400
39,pnl,stop,stop,0,1,0.6517143,300
39,pnl,go,go,1,1,0.5852466,1000
39,pnl,go,stop,0,0,0.6516495,1000
39,pnl,go,go,1,1,0.5868435,1000
39,pnl,go,go,1,1,0.5584357,1000
39,pnl,stop,stop,0,1,0.6516678,300
39,pnl,go,go,1,1,0.5183787,1000
39,pnl,stop,stop,0,1,0.6516662,250
39,pnl,go,go,1,1,0.5583761,1000
39,pnl,stop,go,1,0,0.5583604,350
39,pnl,go,go,1,1,0.5718592,1000
39,pnl,stop,go,1,0,0.5449607,350
39,pnl,stop,stop,0,1,0.6516446,200
39,pnl,stop,stop,0,1,0.6517002,250
39,pnl,stop,go,1,0,0.5052209,400
39,pnl,go,go,1,1,0.5583778,1000
39,pnl,go,go,1,1,0.545193,1000
39,pnl,go,go,1,1,0.5450704,1000
39,pnl,go,go,1,1,0.5583286,1000
39,pnl,stop,stop,0,1,0.6517698,200
39,pnl,stop,stop,0,1,0.6517594,300
39,pnl,go,go,1,1,0.5449647,1000
39,pnl,stop,go,1,0,0.5450102,400
39,pnl,go,go,1,1,0.5451684,1000
39,pnl,go,go,1,1,0.546742,1000
39,pnl,stop,go,1,0,0.5717419,350
39,pnl,go,go,1,1,0.5717311,1000
39,pnl,stop,stop,0,1,0.6517118,250
39,pnl,go,go,1,1,0.5584337,1000
39,pnl,go,go,1,1,0.5717467,1000
39,pnl,stop,go,1,0,0.5317401,350
39,pnl,go,go,1,1,0.5717526,1000
39,pnl,stop,go,1,0,0.59844,400
39,pnl,go,go,1,1,0.5983951,1000
39,pnl,stop,stop,0,1,0.651723,250
39,pnl,stop,stop,0,1,0.6515847,200
39,pnl,go,go,1,1,0.518448,1000
39,pnl,go,go,1,1,0.6116943,1000
39,pnl,stop,go,1,0,0.558356,400
39,pnl,stop,stop,0,1,0.651619,200
39,pnl,go,go,1,1,0.571785,1000
39,pnl,go,go,1,1,0.5583444,1000
39,pnl,go,go,1,1,0.5584268,1000
39,pnl,stop,stop,0,1,0.6517076,300
39,pnl,stop,stop,0,1,0.6516298,300
39,pnl,go,go,1,1,0.5450088,1000
39,pnl,stop,stop,0,1,0.6517271,300
39,pnl,go,go,1,1,0.5461641,1000
39,pnl,go,go,1,1,0.559805,1000
39,pnl,stop,stop,0,1,0.6525658,200
39,pnl,go,go,1,1,0.546921,1000
39,pnl,go,go,1,1,0.5602089,1000
39,pnl,stop,stop,0,1,0.651591,200
39,pnl,go,go,1,1,0.5052623,1000
39,pnl,stop,stop,0,1,0.6515728,350
39,pnl,go,go,1,1,0.5717058,1000
39,pnl,go,go,1,1,0.6249927,1000
39,pnl,stop,stop,0,1,0.6516694,250
39,pnl,go,go,1,1,0.5316873,1000
39,pnl,go,go,1,1,0.5181885,1000
39,pnl,stop,go,1,0,0.5183834,400
39,pnl,stop,stop,0,1,0.6533873,300
39,pnl,stop,stop,0,1,0.6516873,250
39,pnl,go,go,1,1,0.545176,1000
39,pnl,stop,go,1,0,0.5182862,350
39,pnl,stop,go,1,0,0.5184561,400
39,pnl,go,go,1,1,0.5334163,1000
39,pnl,stop,go,1,0,0.5850193,400
39,pnl,go,go,1,1,0.5317392,1000
39,pnl,stop,stop,0,1,0.6517502,200
39,pnl,go,go,1,1,0.5584473,1000
39,pnl,stop,stop,0,1,0.6514964,200
39,pnl,go,go,1,1,0.531807,1000
39,pnl,go,go,1,1,0.5452292,1000
39,pnl,stop,stop,0,1,0.6516914,250
39,pnl,stop,go,1,0,0.5451683,350
39,pnl,stop,stop,0,1,0.6515687,300
39,pnl,stop,stop,0,1,0.6515973,300
39,pnl,stop,go,1,0,0.5582564,400
39,pnl,go,go,1,1,0.5584331,1000
39,pnl,go,go,1,1,0.5317803,1000
39,pnl,go,go,1,1,0.558351,1000
39,pnl,go,go,1,1,0.5717186,1000
39,pnl,stop,stop,0,1,0.6515725,250
39,pnl,stop,stop,0,1,0.6534983,350
39,pnl,go,go,1,1,0.5848298,1000
39,pnl,go,stop,0,0,0.6516884,1000
39,pnl,go,go,1,1,0.5050464,1000
39,pnl,stop,stop,0,1,0.6516868,200
39,pnl,go,go,1,1,0.5183433,1000
39,pnl,stop,go,1,0,0.5450823,400
39,pnl,stop,stop,0,1,0.6517517,300
39,pnl,go,go,1,1,0.5318493,1000
39,pnl,go,go,1,1,0.5716459,1000
39,pnl,stop,go,1,0,0.5850717,400
39,pnl,go,go,1,1,0.5981236,1000
39,pnl,stop,stop,0,1,0.6518261,200
39,pnl,stop,go,1,0,0.5184684,350
39,pnl,go,go,1,1,0.5468374,1000
39,pnl,go,go,1,1,0.5450274,1000
39,pnl,stop,stop,0,1,0.6516469,250
39,pnl,go,go,1,1,0.5851958,1000
39,pnl,go,go,1,1,0.5983276,1000
39,pnl,stop,go,1,0,0.5317631,350
39,pnl,stop,stop,0,1,0.6534877,300
39,pnl,go,go,1,1,0.5450249,1000
39,pnl,go,go,1,1,0.5717471,1000
39,pnl,stop,stop,0,1,0.6516445,250
39,pnl,go,go,1,1,0.4385098,1000
39,pnl,go,go,1,1,0.5984221,1000
39,pnl,go,go,1,1,0.571737,1000
39,pnl,stop,stop,0,1,0.6514805,250
39,pnl,go,go,1,1,0.545012,1000
39,pnl,go,go,1,1,0.5335209,1000
39,pnl,stop,go,1,0,0.58516,400
39,pnl,stop,stop,0,1,0.651692,300
39,pnl,go,go,1,1,0.5718097,1000
39,pnl,stop,stop,0,1,0.6519264,300
39,pnl,stop,go,1,0,0.5051774,350
39,pnl,stop,go,1,0,0.5718304,400
39,pnl,go,go,1,1,0.6001349,1000
39,pnl,stop,stop,0,1,0.6515717,200
39,pnl,go,go,1,1,0.5583051,1000
39,pnl,stop,stop,0,1,0.6516875,250
39,pnl,stop,stop,0,1,0.6517489,200
39,pnl,stop,stop,0,1,0.6533619,350
39,pnl,go,go,1,1,0.5983687,1000
39,pnl,go,go,1,1,0.6249769,1000
39,pnl,go,go,1,1,0.51846,1000
40,bsl,go,go,1,1,0.3849256,1000
40,bsl,go,go,1,1,0.5313583,1000
40,bsl,go,go,1,1,0.3717849,1000
40,bsl,go,go,1,1,0.4785902,1000
40,bsl,go,go,1,1,0.5451473,1000
40,bsl,go,go,1,1,0.5184034,1000
40,bsl,go,go,1,1,0.4916231,1000
40,bsl,go,go,1,1,0.5450918,1000
40,bsl,go,go,1,1,0.4916958,1000
40,bsl,go,go,1,1,0.5316619,1000
40,bsl,go,go,1,1,0.597314,1000
40,bsl,go,go,1,1,0.5049342,1000
40,bsl,stop,go,1,0,0.4517285,300
40,bsl,stop,stop,0,1,0.6514515,300
40,bsl,stop,go,1,0,0.5584587,400
40,bsl,go,go,1,1,0.5715608,1000
40,bsl,stop,stop,0,1,0.6512133,200
40,bsl,stop,go,1,0,0.5582018,350
40,bsl,go,go,1,1,0.5707995,1000
40,bsl,go,go,1,1,0.5585063,1000
40,bsl,go,go,1,1,0.5584074,1000
40,bsl,stop,stop,0,1,0.651543,250
40,bsl,go,go,1,1,0.5450384,1000
40,bsl,go,go,1,1,0.4651548,1000
40,bsl,stop,stop,0,1,0.6516002,250
40,bsl,go,go,1,1,0.5983818,1000
40,bsl,go,go,1,1,0.5048962,1000
40,bsl,go,go,1,1,0.6251079,1000
40,bsl,stop,go,1,0,0.5452618,350
40,bsl,stop,go,1,0,0.585053,400
40,bsl,go,go,1,1,0.6514644,1000
40,bsl,stop,stop,0,1,0.6515551,200
40,bsl,go,go,1,1,0.6115409,1000
40,bsl,stop,stop,0,1,0.6516872,200
40,bsl,go,go,1,1,0.5182583,1000
40,bsl,stop,go,1,0,0.5315784,400
40,bsl,go,go,1,1,0.5983998,1000
40,bsl,stop,stop,0,1,0.6506912,250
40,bsl,go,go,1,1,0.5983987,1000
40,bsl,stop,stop,0,1,0.6516999,300
40,bsl,stop,stop,0,1,0.651607,250
40,bsl,go,go,1,1,0.5317843,1000
40,bsl,go,go,1,1,0.5851249,1000
40,bsl,go,go,1,1,0.5717589,1000
40,bsl,go,go,1,1,0.5583612,1000
40,bsl,go,go,1,1,0.5584145,1000
40,bsl,stop,go,1,0,0.5717257,350
40,bsl,stop,stop,0,1,0.6514989,300
40,bsl,go,go,1,1,0.6117368,1000
40,bsl,stop,stop,0,1,0.6515525,200
40,bsl,stop,go,1,0,0.5450696,350
40,bsl,stop,go,1,0,0.5448573,400
40,bsl,go,go,1,1,0.6002504,1000
40,bsl,go,go,1,1,0.5850499,1000
40,bsl,go,go,1,1,0.5850091,1000
40,bsl,go,go,1,1,0.5980376,1000
40,bsl,go,go,1,1,0.5850992,1000
40,bsl,stop,stop,0,1,0.6535476,200
40,bsl,stop,go,1,0,0.5985187,400
40,bsl,go,go,1,1,0.5983854,1000
40,bsl,stop,stop,0,1,0.6516557,300
40,bsl,stop,stop,0,1,0.6515821,300
40,bsl,stop,stop,0,1,0.6517008,200
40,bsl,go,go,1,1,0.5470132,1000
40,bsl,stop,stop,0,1,0.6526171,350
40,bsl,go,go,1,1,0.5868245,1000
40,bsl,go,go,1,1,0.6134208,1000
40,bsl,stop,go,1,0,0.5584257,400
40,bsl,stop,stop,0,1,0.6515495,250
40,bsl,stop,stop,0,1,0.6516425,350
40,bsl,stop,stop,0,1,0.6516319,250
40,bsl,go,go,1,1,0.5717837,1000
40,bsl,go,go,1,1,0.6250004,1000
40,bsl,go,go,1,1,0.5716846,1000
40,bsl,go,stop,0,0,0.6515959,1000
40,bsl,go,go,1,1,0.4251635,1000
40,bsl,stop,stop,0,1,0.6517076,300
40,bsl,stop,stop,0,1,0.6515056,250
40,bsl,go,go,1,1,0.5719734,1000
40,bsl,go,go,1,1,0.5983157,1000
40,bsl,stop,stop,0,1,0.651564,250
40,bsl,go,go,1,1,0.5051405,1000
40,bsl,go,go,1,1,0.5583941,1000
40,bsl,stop,stop,0,1,0.6515387,200
40,bsl,stop,go,1,0,0.5449172,350
40,bsl,stop,go,1,0,0.5983585,400
40,bsl,stop,stop,0,1,0.6516488,200
40,bsl,go,go,1,1,0.5715426,1000
40,bsl,stop,stop,0,1,0.651703,350
40,bsl,go,go,1,1,0.6116552,1000
40,bsl,go,go,1,1,0.5850982,1000
40,bsl,stop,go,1,0,0.518485,400
40,bsl,stop,stop,0,1,0.6517668,300
40,bsl,go,go,1,1,0.5717372,1000
40,bsl,go,go,1,1,0.5585233,1000
40,bsl,go,go,1,1,0.5450211,1000
40,bsl,go,go,1,1,0.6249566,1000
40,bsl,stop,go,1,0,0.4518955,300
40,bsl,go,go,1,1,0.59825,1000
40,bsl,stop,stop,0,1,0.6630878,250
40,bsl,go,go,1,1,0.5451172,1000
40,bsl,stop,go,1,0,0.5315114,350
40,bsl,go,go,1,1,0.5599837,1000
40,bsl,stop,go,1,0,0.558455,350
40,bsl,stop,stop,0,1,0.6516512,200
40,bsl,stop,stop,0,1,0.6516406,250
40,bsl,stop,go,1,0,0.5468849,400
40,bsl,go,go,1,1,0.5984202,1000
40,bsl,go,go,1,1,0.5717154,1000
40,bsl,go,go,1,1,0.5582949,1000
40,bsl,go,go,1,1,0.5851641,1000
40,bsl,stop,stop,0,1,0.6515254,200
40,bsl,stop,stop,0,1,0.651636,300
40,bsl,go,go,1,1,0.5317156,1000
40,bsl,stop,go,1,0,0.598443,400
40,bsl,go,go,1,1,0.5850495,1000
40,bsl,go,go,1,1,0.6383301,1000
40,bsl,stop,go,1,0,0.5318502,350
40,bsl,go,go,1,1,0.5984008,1000
40,bsl,stop,stop,0,1,0.6517594,250
40,bsl,go,go,1,1,0.5983816,1000
40,bsl,go,go,1,1,0.5185125,1000
40,bsl,stop,go,1,0,0.5587132,350
40,bsl,go,go,1,1,0.5712755,1000
40,bsl,stop,go,1,0,0.5321563,400
40,bsl,go,go,1,1,0.6384525,1000
40,bsl,stop,stop,0,1,0.6514864,250
40,bsl,stop,stop,0,1,0.6515144,200
40,bsl,go,go,1,1,0.584849,1000
40,bsl,go,go,1,1,0.5183936,1000
40,bsl,stop,go,1,0,0.545127,400
40,bsl,stop,stop,0,1,0.6517034,200
40,bsl,go,go,1,1,0.571759,1000
40,bsl,go,go,1,1,0.5851235,1000
40,bsl,go,go,1,1,0.491807,1000
40,bsl,stop,stop,0,1,0.6533758,300
40,bsl,stop,stop,0,1,0.6527933,300
40,bsl,go,go,1,1,0.5718345,1000
40,bsl,stop,stop,0,1,0.6527015,300
40,bsl,go,go,1,1,0.5583149,1000
40,bsl,go,go,1,1,0.5601,1000
40,bsl,stop,stop,0,1,0.6534938,200
40,bsl,go,go,1,1,0.5849792,1000
40,bsl,go,go,1,1,0.5051424,1000
40,bsl,stop,stop,0,1,0.6516506,200
40,bsl,go,go,1,1,0.560173,1000
40,bsl,stop,go,1,0,0.6252084,350
40,bsl,go,go,1,1,0.6116512,1000
40,bsl,go,go,1,1,0.5451143,1000
40,bsl,stop,stop,0,1,0.6515861,250
40,bsl,go,go,1,1,0.5317155,1000
40,bsl,go,go,1,1,0.5983725,1000
40,bsl,stop,go,1,0,0.5450893,400
40,bsl,stop,stop,0,1,0.6516833,300
40,bsl,stop,stop,0,1,0.6517018,250
40,bsl,go,go,1,1,0.5984794,1000
40,bsl,stop,stop,0,1,0.6517573,350
40,bsl,stop,go,1,0,0.5870134,400
40,bsl,go,go,1,1,0.5583329,1000
40,bsl,stop,go,1,0,0.5582543,400
40,bsl,go,go,1,1,0.5717612,1000
40,bsl,stop,stop,0,1,0.6516944,200
40,bsl,go,go,1,1,0.5850207,1000
40,bsl,stop,stop,0,1,0.6515843,200
40,bsl,go,go,1,1,0.5584306,1000
40,bsl,go,go,1,1,0.5715745,1000
40,bsl,stop,stop,0,1,0.651416,250
40,bsl,stop,go,1,0,0.5183869,350
40,bsl,stop,stop,0,1,0.6535423,300
40,bsl,stop,stop,0,1,0.6518646,300
40,bsl,stop,go,1,0,0.5717514,400
40,bsl,go,go,1,1,0.6252887,1000
40,bsl,go,go,1,1,0.625073,1000
40,bsl,go,go,1,1,0.5450231,1000
40,bsl,go,go,1,1,0.5183056,1000
40,bsl,stop,stop,0,1,0.6516982,250
40,bsl,stop,stop,0,1,0.6517491,350
40,bsl,go,go,1,1,0.571811,1000
40,bsl,go,go,1,1,0.5318423,1000
40,bsl,go,go,1,1,0.5468674,1000
40,bsl,stop,stop,0,1,0.6516851,200
40,bsl,go,go,1,1,0.5449777,1000
40,bsl,stop,go,1,0,0.5317792,400
40,bsl,stop,stop,0,1,0.651811,300
40,bsl,go,go,1,1,0.5850107,1000
40,bsl,go,go,1,1,0.5984444,1000
40,bsl,stop,stop,0,1,0.6516567,400
40,bsl,go,go,1,1,0.5850736,1000
40,bsl,stop,stop,0,1,0.6517479,200
40,bsl,stop,go,1,0,0.600229,350
40,bsl,go,go,1,1,0.6250695,1000
40,bsl,go,go,1,1,0.5717921,1000
40,bsl,stop,stop,0,1,0.6514925,250
40,bsl,go,go,1,1,0.5851216,1000
40,bsl,go,go,1,1,0.5716637,1000
40,bsl,stop,stop,0,1,0.6517664,350
40,bsl,stop,stop,0,1,0.6516686,300
40,bsl,go,go,1,1,0.6001815,1000
40,bsl,go,go,1,1,0.5984559,1000
40,bsl,stop,stop,0,1,0.6516587,250
40,bsl,go,go,1,1,0.5984872,1000
40,bsl,go,go,1,1,0.5718165,1000
40,bsl,go,go,1,1,0.5718448,1000
40,bsl,stop,stop,0,1,0.6517618,250
40,bsl,go,go,1,1,0.5601666,1000
40,bsl,go,go,1,1,0.6249893,1000
40,bsl,stop,go,1,0,0.545081,400
40,bsl,stop,stop,0,1,0.6516712,300
40,bsl,go,go,1,1,0.5450999,1000
40,bsl,stop,stop,0,1,0.6535939,300
40,bsl,stop,stop,0,1,0.6517541,350
40,bsl,stop,go,1,0,0.6250496,400
40,bsl,go,go,1,1,0.6128054,1000
40,bsl,stop,stop,0,1,0.6517041,200
40,bsl,go,go,1,1,0.5328383,1000
40,bsl,stop,stop,0,1,0.6516669,250
40,bsl,stop,stop,0,1,0.6516391,200
40,bsl,stop,stop,0,1,0.6516731,350
40,bsl,go,go,1,1,0.5863351,1000
40,bsl,go,go,1,1,0.5851022,1000
40,bsl,go,go,1,1,0.5451344,1000
40,pnl,go,go,1,1,0.5335463,1000
40,pnl,go,go,1,1,0.5185955,1000
40,pnl,go,go,1,1,0.5050474,1000
40,pnl,go,go,1,1,0.5982331,1000
40,pnl,go,go,1,1,0.584801,1000
40,pnl,go,go,1,1,0.5184236,1000
40,pnl,go,go,1,1,0.5983786,1000
40,pnl,go,go,1,1,0.5850442,1000
40,pnl,go,go,1,1,0.5717082,1000
40,pnl,go,go,1,1,0.5582052,1000
40,pnl,go,go,1,1,0.5982359,1000
40,pnl,go,go,1,1,0.493611,1000
40,pnl,go,go,1,1,0.5449493,1000
40,pnl,stop,stop,0,1,0.6632478,300
40,pnl,go,go,1,1,0.5051453,1000
40,pnl,stop,stop,0,1,0.6517465,200
40,pnl,stop,go,1,0,0.5317709,350
40,pnl,go,go,1,1,0.5850331,1000
40,pnl,stop,stop,0,1,0.6517816,200
40,pnl,stop,stop,0,1,0.6517353,250
40,pnl,go,go,1,1,0.5318912,1000
40,pnl,go,go,1,1,0.5717361,1000
40,pnl,stop,stop,0,1,0.6516005,250
40,pnl,stop,go,1,0,0.5585054,400
40,pnl,stop,go,1,0,0.5319073,350
40,pnl,go,go,1,1,0.5317908,1000
40,pnl,go,go,1,1,0.5584081,1000
40,pnl,go,go,1,1,0.5851724,1000
40,pnl,go,go,1,1,0.5720169,1000
40,pnl,stop,go,1,0,0.5584258,400
40,pnl,go,stop,0,0,0.6516692,1000
40,pnl,stop,stop,0,1,0.6517599,300
40,pnl,go,go,1,1,0.5185734,1000
40,pnl,stop,stop,0,1,0.6517968,300
40,pnl,go,go,1,1,0.5719791,1000
40,pnl,stop,stop,0,1,0.6514519,300
40,pnl,stop,stop,0,1,0.6518504,200
40,pnl,go,go,1,1,0.5451656,1000
40,pnl,go,go,1,1,0.5583858,1000
40,pnl,go,go,1,1,0.5450703,1000
40,pnl,stop,stop,0,1,0.6524719,200
40,pnl,stop,go,1,0,0.5717912,400
40,pnl,stop,go,1,0,0.5851184,350
40,pnl,go,go,1,1,0.5583937,1000
40,pnl,go,go,1,1,0.6117781,1000
40,pnl,stop,stop,0,1,0.6516424,250
40,pnl,go,go,1,1,0.5718418,1000
40,pnl,go,go,1,1,0.5716133,1000
40,pnl,stop,stop,0,1,0.651738,350
40,pnl,go,go,1,1,0.5317423,1000
40,pnl,go,go,1,1,0.5849498,1000
40,pnl,stop,go,1,0,0.5983189,400
40,pnl,stop,stop,0,1,0.6518635,250
40,pnl,go,go,1,1,0.5602,1000
40,pnl,go,go,1,1,0.531851,1000
40,pnl,stop,stop,0,1,0.6517064,300
40,pnl,go,go,1,1,0.5851691,1000
40,pnl,stop,stop,0,1,0.6516587,300
40,pnl,stop,stop,0,1,0.6516842,250
40,pnl,stop,stop,0,1,0.6516866,350
40,pnl,go,go,1,1,0.5862797,1000
40,pnl,go,go,1,1,0.5983813,1000
40,pnl,stop,go,1,0,0.5595888,400
40,pnl,stop,stop,0,1,0.653427,250
40,pnl,go,go,1,1,0.5981677,1000
40,pnl,go,go,1,1,0.5585086,1000
40,pnl,stop,stop,0,1,0.6517117,200
40,pnl,go,go,1,1,0.598319,1000
40,pnl,stop,stop,0,1,0.6518601,350
40,pnl,stop,stop,0,1,0.6517228,200
40,pnl,go,go,1,1,0.6127556,1000
40,pnl,stop,stop,0,1,0.6515186,400
40,pnl,go,go,1,1,0.5852279,1000
40,pnl,go,go,1,1,0.5983757,1000
40,pnl,go,go,1,1,0.6001521,1000
40,pnl,stop,go,1,0,0.5850572,400
40,pnl,stop,stop,0,1,0.6519932,300
40,pnl,go,go,1,1,0.6384093,1000
40,pnl,go,go,1,1,0.6250393,1000
40,pnl,stop,stop,0,1,0.6517668,250
40,pnl,go,go,1,1,0.5717475,1000
