idx,Cond,pGo,pGo_split,ttype,response,acc,choice,rt
51,pnl,0.2,2,go,0,0,stop,0.5450475
51,pnl,0.0,2,go,0,0,stop,0.5450486999999999
51,pnl,0.4,2,go,0,0,stop,0.5582241
51,pnl,1.0,1,go,1,1,go,0.5319574
51,pnl,0.8,1,go,1,1,go,0.5184741
51,pnl,1.0,1,go,1,1,go,0.5184166
51,pnl,1.0,1,go,1,1,go,0.5050922000000001
51,pnl,0.0,2,go,0,0,stop,0.5450366999999999
51,pnl,0.6,1,go,1,1,go,0.5574153000000001
51,pnl,0.2,2,go,0,0,stop,0.5452206
51,pnl,0.6,1,go,1,1,go,0.5318548000000001
51,pnl,0.4,2,go,0,0,stop,0.5450616
51,pnl,0.2,2,go,0,0,stop,0.5583283
51,pnl,0.8,1,go,1,1,go,0.5051300999999999
51,pnl,0.2,2,go,0,0,stop,0.5582156
51,pnl,0.6,1,go,1,1,go,0.5451244000000001
51,pnl,0.6,1,go,1,1,go,0.5582081
51,pnl,1.0,1,go,1,1,go,0.4783302
51,pnl,0.8,1,go,1,1,go,0.5451589
51,pnl,0.6,1,go,0,0,stop,0.5582560000000001
51,pnl,1.0,1,go,1,1,go,0.545034
51,pnl,1.0,1,go,1,1,go,0.46505290000000005
51,pnl,0.8,1,go,1,1,go,0.47854040000000003
51,pnl,0.0,2,go,0,0,stop,0.5583344
51,pnl,0.8,1,go,1,1,go,0.5317502
51,pnl,0.2,2,go,0,0,stop,0.5583195
51,pnl,1.0,1,go,1,1,go,0.49178540000000004
51,pnl,0.0,2,go,0,0,stop,0.5450554
51,pnl,0.4,2,go,0,0,stop,0.5451205
51,pnl,0.2,2,go,0,0,stop,0.5451064
51,pnl,1.0,1,go,1,1,go,0.5040002
51,pnl,0.4,2,go,0,0,stop,0.558372
51,pnl,0.8,1,go,1,1,go,0.5183774
51,pnl,0.2,2,go,0,0,stop,0.5450451999999999
51,pnl,0.4,2,go,1,1,go,0.558175
51,pnl,0.6,1,go,1,1,go,0.5451569
51,pnl,0.0,2,go,0,0,stop,0.5451691
51,pnl,0.4,2,go,0,0,stop,0.5450695
51,pnl,0.6,1,go,1,1,go,0.5582931
51,pnl,0.0,2,go,1,1,go,0.5451008
51,pnl,0.6,1,go,1,1,go,0.5449951999999999
51,pnl,0.2,2,go,0,0,stop,0.5450121
51,pnl,1.0,1,go,1,1,go,0.4917826
51,pnl,0.2,2,go,0,0,stop,0.5450705
51,pnl,0.6,1,go,1,1,go,0.5455321999999999
51,pnl,0.2,2,go,0,0,stop,0.5582562
51,pnl,1.0,1,go,1,1,go,0.5317278
51,pnl,0.0,2,go,0,0,stop,0.5451446
51,pnl,0.8,1,go,1,1,go,0.5174701
51,pnl,0.8,1,go,1,1,go,0.5450621
51,pnl,1.0,1,go,1,1,go,0.45186309999999996
51,pnl,0.6,1,go,1,1,go,0.5453441
51,pnl,0.8,1,go,1,1,go,0.5315766
51,pnl,0.0,2,go,0,0,stop,0.5450019
51,pnl,0.2,2,go,0,0,stop,0.5451545999999999
51,pnl,0.8,1,go,1,1,go,0.5050286
51,pnl,0.0,2,go,0,0,stop,0.545083
51,pnl,1.0,1,go,1,1,go,0.5059739000000001
51,pnl,0.2,2,go,0,0,stop,0.5450529000000001
51,pnl,0.4,2,go,1,1,go,0.5450866
51,pnl,0.4,2,go,1,1,go,0.5451557
51,pnl,0.0,2,go,0,0,stop,0.5450875
51,pnl,0.6,1,go,1,1,go,0.5451286
51,pnl,0.4,2,go,1,1,go,0.5582514000000001
51,pnl,0.6,1,go,1,1,go,0.4517731
51,pnl,0.4,2,go,1,1,go,0.5452291
51,pnl,1.0,1,go,1,1,go,0.4919745
51,pnl,1.0,1,go,1,1,go,0.5069623999999999
51,pnl,0.8,1,go,1,1,go,0.5051584
51,pnl,0.4,2,go,0,0,stop,0.5581417
51,pnl,0.4,2,go,1,1,go,0.5450619000000001
51,pnl,0.2,2,go,0,0,stop,0.5450885
51,pnl,0.6,1,go,1,1,go,0.545172
51,pnl,0.0,2,go,0,0,stop,0.5450647
51,pnl,0.8,1,go,1,1,go,0.5451166000000001
51,pnl,0.6,1,go,1,1,go,0.5450903
51,pnl,0.4,2,go,1,1,go,0.5454588
51,pnl,1.0,1,go,1,1,go,0.4783004
51,pnl,0.4,2,go,1,1,go,0.5452694
51,pnl,1.0,1,go,1,1,go,0.5050437
51,pnl,0.6,1,go,1,1,go,0.5451461999999999
51,pnl,1.0,1,go,1,1,go,0.5450653
51,pnl,0.6,1,go,1,1,go,0.5451857
51,pnl,0.0,2,go,0,0,stop,0.5450153
51,pnl,0.8,1,go,1,1,go,0.46518230000000005
51,pnl,0.8,1,go,1,1,go,0.5050623
51,pnl,0.2,2,go,1,1,go,0.5451603
51,pnl,0.0,2,go,0,0,stop,0.5453730999999999
51,pnl,0.2,2,go,0,0,stop,0.558337
51,pnl,0.2,2,go,1,1,go,0.5581808000000001
51,pnl,0.0,2,go,0,0,stop,0.5451243
51,pnl,1.0,1,go,1,1,go,0.5451294
51,pnl,1.0,1,go,1,1,go,0.4652571
51,pnl,0.8,1,go,1,1,go,0.5451630999999999
51,pnl,0.6,1,go,1,1,go,0.5451638000000001
51,pnl,0.2,2,go,1,1,go,0.5450769
51,pnl,0.0,2,go,1,1,go,0.5450889
51,pnl,0.6,1,go,1,1,go,0.5451161
51,pnl,0.0,2,go,0,0,stop,0.5450275
51,pnl,0.8,1,go,1,1,go,0.4785214
51,pnl,0.8,1,go,1,1,go,0.5050346
51,pnl,0.0,2,go,0,0,stop,0.5451593000000001
51,pnl,0.0,2,go,0,0,stop,0.545143
51,pnl,0.2,2,go,0,0,stop,0.5450731
51,pnl,0.4,2,go,1,1,go,0.5451206000000001
51,pnl,0.2,2,go,0,0,stop,0.5581776999999999
51,pnl,0.6,1,go,1,1,go,0.5451092
51,pnl,0.4,2,go,1,1,go,0.5452267
51,pnl,1.0,1,go,1,1,go,0.5584263
51,pnl,1.0,1,go,1,1,go,0.5185550999999999
51,pnl,1.0,1,go,1,1,go,0.5050996
51,pnl,1.0,1,go,1,1,go,0.49178409999999995
51,pnl,0.6,1,go,1,1,go,0.5451602
51,pnl,0.2,2,go,0,0,stop,0.5455356
51,pnl,0.8,1,go,1,1,go,0.5580933000000001
51,pnl,0.4,2,go,1,1,go,0.5577972
51,pnl,0.4,2,go,1,1,go,0.5582239
51,pnl,1.0,1,go,1,1,go,0.4784475
51,pnl,0.4,2,go,0,0,stop,0.545122
51,pnl,0.8,1,go,1,1,go,0.5311363
51,pnl,0.8,1,go,1,1,go,0.5050684
51,pnl,0.4,2,go,1,1,go,0.5451136
51,pnl,0.6,1,go,1,1,go,0.5451227
51,pnl,1.0,1,go,1,1,go,0.4785346
51,pnl,0.8,1,go,1,1,go,0.5051971
51,pnl,0.6,1,go,1,1,go,0.5450939
51,pnl,0.2,2,go,1,1,go,0.5582154
51,pnl,0.0,2,go,0,0,stop,0.5450885999999999
51,pnl,0.4,2,go,0,0,stop,0.5452864000000001
51,pnl,0.8,1,go,1,1,go,0.5450401
51,pnl,0.2,2,go,0,0,stop,0.5453055
51,pnl,0.4,2,go,0,0,stop,0.5450458
51,pnl,1.0,1,go,1,1,go,0.5318721
51,pnl,0.0,2,go,0,0,stop,0.558335
51,pnl,1.0,1,go,1,1,go,0.5318225999999999
51,pnl,0.6,1,go,0,0,stop,0.5450278000000001
51,pnl,0.0,2,go,0,0,stop,0.5460924
51,pnl,0.0,2,go,0,0,stop,0.5451107
51,pnl,0.6,1,go,0,0,stop,0.5450679
51,pnl,1.0,1,go,1,1,go,0.5051217
51,pnl,0.2,2,go,0,0,stop,0.5460138000000001
51,pnl,0.2,2,go,0,0,stop,0.5451366
51,pnl,1.0,1,go,1,1,go,0.4801465999999999
51,pnl,1.0,1,go,1,1,go,0.5328223000000001
51,pnl,0.0,2,go,0,0,stop,0.545032
51,pnl,0.6,1,go,1,1,go,0.5468791000000001
51,pnl,0.6,1,go,1,1,go,0.5451134
51,pnl,0.6,1,go,1,1,go,0.5317753000000001
51,pnl,1.0,1,go,1,1,go,0.5452322
51,pnl,1.0,1,go,1,1,go,0.5050635
51,pnl,0.2,2,go,0,0,stop,0.5450381999999999
51,pnl,0.8,1,go,1,1,go,0.4917907
51,pnl,0.2,2,go,1,1,go,0.5451335
51,pnl,0.6,1,go,1,1,go,0.5450227
51,pnl,0.4,2,go,1,1,go,0.545141
51,pnl,0.0,2,go,1,1,go,0.5450576
51,pnl,0.4,2,go,1,1,go,0.5450969
51,pnl,0.2,2,go,1,1,go,0.5450404999999999
51,pnl,0.8,1,go,1,1,go,0.5582431
51,pnl,1.0,1,go,1,1,go,0.47851720000000003
51,pnl,0.0,2,go,0,0,stop,0.5450031999999999
51,pnl,0.2,2,go,1,1,go,0.5450633
51,pnl,0.8,1,go,1,1,go,0.49181440000000004
51,pnl,0.8,1,go,1,1,go,0.5450378
51,pnl,0.4,2,go,1,1,go,0.5451457
51,pnl,0.0,2,go,1,1,go,0.5451389
51,pnl,0.4,2,go,1,1,go,0.5450295999999999
52,bsl,1.0,1,go,1,1,go,0.5055387
52,bsl,1.0,1,go,1,1,go,0.5050247
52,bsl,1.0,1,go,1,1,go,0.5318023000000001
52,bsl,1.0,1,go,1,1,go,0.5051578
52,bsl,1.0,1,go,1,1,go,0.5449721
52,bsl,1.0,1,go,1,1,go,0.5451001999999999
52,bsl,1.0,1,go,1,1,go,0.5052087000000001
52,bsl,1.0,1,go,1,1,go,0.4801457
52,bsl,0.8,1,go,1,1,go,0.5582495
52,bsl,0.4,2,go,0,0,stop,0.5450993000000001
52,bsl,0.6,1,go,1,1,go,0.5450473000000001
52,bsl,0.2,2,go,0,0,stop,0.5450955
52,bsl,0.0,2,go,0,0,stop,0.5451185000000001
52,bsl,0.8,1,go,1,1,go,0.5583689000000001
52,bsl,0.6,1,go,1,1,go,0.5451477
52,bsl,0.0,2,go,0,0,stop,0.54509
52,bsl,0.8,1,go,1,1,go,0.545218
52,bsl,1.0,1,go,1,1,go,0.5316513
52,bsl,1.0,1,go,1,1,go,0.5451621999999999
52,bsl,0.4,2,go,0,0,stop,0.558394
52,bsl,0.0,2,go,0,0,stop,0.545216
52,bsl,0.0,2,go,0,0,stop,0.5451728
52,bsl,0.2,2,go,0,0,stop,0.5450265000000001
52,bsl,0.4,2,go,0,0,stop,0.5450470000000001
52,bsl,1.0,1,go,1,1,go,0.5452688
52,bsl,0.4,2,go,1,1,go,0.5450495
52,bsl,0.8,1,go,1,1,go,0.5451166999999999
52,bsl,0.2,2,go,0,0,stop,0.5451206000000001
52,bsl,1.0,1,go,1,1,go,0.5574292
52,bsl,0.6,1,go,0,0,stop,0.5450696
52,bsl,0.6,1,go,1,1,go,0.5450654
52,bsl,0.2,2,go,0,0,stop,0.5577183000000001
52,bsl,1.0,1,go,1,1,go,0.5466647
52,bsl,0.8,1,go,0,0,stop,0.5468041
52,bsl,0.8,1,go,1,1,go,0.5580613
52,bsl,0.2,2,go,0,0,stop,0.5450322
52,bsl,0.6,1,go,1,1,go,0.5451344
52,bsl,0.8,1,go,1,1,go,0.5451034
52,bsl,0.4,2,go,0,0,stop,0.5451493000000001
52,bsl,0.2,2,go,1,1,go,0.5451123000000001
52,bsl,0.0,2,go,0,0,stop,0.5451704
52,bsl,0.0,2,go,0,0,stop,0.5451808000000001
52,bsl,0.6,1,go,1,1,go,0.5451398000000001
52,bsl,0.4,2,go,0,0,stop,0.5450515
52,bsl,0.6,1,go,1,1,go,0.557628
52,bsl,0.0,2,go,0,0,stop,0.5450895
52,bsl,1.0,1,go,1,1,go,0.5450318000000001
52,bsl,0.8,1,go,0,0,stop,0.5451005999999999
52,bsl,0.6,1,go,0,0,stop,0.5450149999999999
52,bsl,0.4,2,go,0,0,stop,0.5452179
52,bsl,0.2,2,go,0,0,stop,0.5451136999999999
52,bsl,1.0,1,go,1,1,go,0.5581710999999999
52,bsl,0.2,2,go,0,0,stop,0.5451509
52,bsl,0.0,2,go,0,0,stop,0.5450716
52,bsl,1.0,1,go,1,1,go,0.5582712
52,bsl,0.4,2,go,1,1,go,0.5450972
52,bsl,1.0,1,go,1,1,go,0.5450625
52,bsl,1.0,1,go,1,1,go,0.5469149
52,bsl,1.0,1,go,1,1,go,0.5451812
52,bsl,0.0,2,go,0,0,stop,0.5451739000000001
52,bsl,0.2,2,go,0,0,stop,0.5450786999999999
52,bsl,0.8,1,go,1,1,go,0.5450696
52,bsl,0.8,1,go,1,1,go,0.5450385999999999
52,bsl,0.4,2,go,1,1,go,0.5451376
52,bsl,0.8,1,go,1,1,go,0.5460421999999999
52,bsl,0.8,1,go,1,1,go,0.5451560000000001
52,bsl,0.6,1,go,1,1,go,0.5467116999999999
52,bsl,0.4,2,go,1,1,go,0.5572876
52,bsl,0.2,2,go,0,0,stop,0.5469275
52,bsl,0.6,1,go,0,0,stop,0.5451010000000001
52,bsl,1.0,1,go,1,1,go,0.5450234
52,bsl,1.0,1,go,1,1,go,0.5450872
52,bsl,0.2,2,go,0,0,stop,0.5451651
52,bsl,0.4,2,go,0,0,stop,0.5451014
52,bsl,0.0,2,go,0,0,stop,0.5450418
52,bsl,0.0,2,go,0,0,stop,0.5451508
52,bsl,0.6,1,go,1,1,go,0.5582451999999999
52,bsl,1.0,1,go,1,1,go,0.5450206
52,bsl,0.0,2,go,0,0,stop,0.5451243
52,bsl,0.6,1,go,0,0,stop,0.5451116
52,bsl,0.4,2,go,1,1,go,0.5450391
52,bsl,0.2,2,go,0,0,stop,0.545049
52,bsl,1.0,1,go,1,1,go,0.5451537
52,bsl,0.4,2,go,0,0,stop,0.5450513000000001
52,bsl,0.4,2,go,1,1,go,0.5451063
52,bsl,0.2,2,go,0,0,stop,0.5450368
52,bsl,0.6,1,go,0,0,stop,0.5451457
52,bsl,0.0,2,go,0,0,stop,0.558262
52,bsl,0.2,2,go,1,1,go,0.5451811
52,bsl,0.0,2,go,0,0,stop,0.5455111
52,bsl,0.4,2,go,1,1,go,0.5451344
52,bsl,1.0,1,go,1,1,go,0.5454157
52,bsl,0.4,2,go,1,1,go,0.5451262
52,bsl,1.0,1,go,1,1,go,0.5450009
52,bsl,0.2,2,go,0,0,stop,0.5457906
52,bsl,0.2,2,go,0,0,stop,0.545089
52,bsl,0.8,1,go,1,1,go,0.5451588
52,bsl,0.8,1,go,1,1,go,0.5583695
52,bsl,0.6,1,go,1,1,go,0.5584574999999999
52,bsl,0.6,1,go,1,1,go,0.5451679
52,bsl,0.6,1,go,1,1,go,0.5450537
52,bsl,1.0,1,go,1,1,go,0.5450831
52,bsl,0.8,1,go,1,1,go,0.5450376
52,bsl,0.0,2,go,0,0,stop,0.5451768
52,bsl,0.8,1,go,1,1,go,0.5450835
52,bsl,0.0,2,go,0,0,stop,0.5584022
52,bsl,1.0,1,go,1,1,go,0.5451733
52,bsl,1.0,1,go,1,1,go,0.5453745
52,bsl,0.6,1,go,1,1,go,0.545028
52,bsl,0.0,2,go,0,0,stop,0.5451318
52,bsl,0.2,2,go,1,1,go,0.5582731
52,bsl,0.6,1,go,0,0,stop,0.5451762
52,bsl,0.0,2,go,0,0,stop,0.5450392
52,bsl,1.0,1,go,1,1,go,0.545529
52,bsl,0.2,2,go,1,1,go,0.5451273
52,bsl,0.8,1,go,1,1,go,0.545095
52,bsl,0.2,2,go,0,0,stop,0.5547241999999999
52,bsl,0.4,2,go,1,1,go,0.5450332
52,bsl,0.4,2,go,0,0,stop,0.5450453000000001
52,bsl,0.8,1,go,1,1,go,0.5575059
52,bsl,0.6,1,go,1,1,go,0.5574398
52,bsl,1.0,1,go,1,1,go,0.5451446999999999
52,bsl,1.0,1,go,1,1,go,0.5451278
52,bsl,0.6,1,go,0,0,stop,0.5450308
52,bsl,0.4,2,go,1,1,go,0.5450774
52,bsl,0.8,1,go,1,1,go,0.5451811
52,bsl,0.2,2,go,0,0,stop,0.5450520000000001
52,bsl,0.0,2,go,0,0,stop,0.5569665
52,bsl,0.0,2,go,0,0,stop,0.5451517
52,bsl,1.0,1,go,1,1,go,0.5450535
52,bsl,0.4,2,go,0,0,stop,0.5451281
52,bsl,0.8,1,go,0,0,stop,0.545129
52,bsl,1.0,1,go,1,1,go,0.5459663
52,bsl,0.6,1,go,0,0,stop,0.5451174
52,bsl,0.8,1,go,1,1,go,0.5451083999999999
52,bsl,0.0,2,go,0,0,stop,0.545139
52,bsl,0.8,1,go,1,1,go,0.5451628000000001
52,bsl,0.8,1,go,1,1,go,0.5451853
52,bsl,0.4,2,go,1,1,go,0.5574789000000001
52,bsl,0.4,2,go,1,1,go,0.5450195999999999
52,bsl,0.0,2,go,0,0,stop,0.5450798000000001
52,bsl,1.0,1,go,1,1,go,0.5455218000000001
52,bsl,1.0,1,go,1,1,go,0.5452640000000001
52,bsl,0.2,2,go,1,1,go,0.545185
52,bsl,0.8,1,go,1,1,go,0.5451111999999999
52,bsl,0.6,1,go,1,1,go,0.5461107
52,bsl,0.4,2,go,0,0,stop,0.5451628000000001
52,bsl,0.6,1,go,1,1,go,0.5451329
52,bsl,0.2,2,go,0,0,stop,0.5451989
52,bsl,0.2,2,go,0,0,stop,0.5450673
52,bsl,0.4,2,go,1,1,go,0.5451049
52,bsl,1.0,1,go,1,1,go,0.5451894
52,bsl,0.0,2,go,0,0,stop,0.5450291
52,bsl,1.0,1,go,1,1,go,0.5452256999999999
52,bsl,0.6,1,go,0,0,stop,0.5451143
52,bsl,0.2,2,go,0,0,stop,0.5452501999999999
52,bsl,0.0,2,go,0,0,stop,0.558358
52,bsl,1.0,1,go,1,1,go,0.5456509
52,bsl,0.8,1,go,1,1,go,0.5450326
52,bsl,0.0,2,go,0,0,stop,0.5452016
52,bsl,0.6,1,go,1,1,go,0.5451724
52,bsl,0.6,1,go,1,1,go,0.5450838000000001
52,bsl,0.0,2,go,0,0,stop,0.5451691999999999
52,bsl,0.8,1,go,1,1,go,0.5450571999999999
52,bsl,0.2,2,go,1,1,go,0.5450516
52,bsl,0.6,1,go,1,1,go,0.5451161
52,bsl,0.6,1,go,0,0,stop,0.5451034
52,bsl,1.0,1,go,1,1,go,0.5452299
52,bsl,1.0,1,go,1,1,go,0.5451359
52,bsl,0.0,2,go,0,0,stop,0.5452137
52,bsl,0.4,2,go,1,1,go,0.5451603
52,bsl,0.4,2,go,1,1,go,0.5450996
52,bsl,0.8,1,go,1,1,go,0.5451779999999999
52,bsl,0.2,2,go,0,0,stop,0.5450539000000001
52,bsl,0.0,2,go,0,0,stop,0.5451795
52,bsl,0.8,1,go,1,1,go,0.5451498
52,bsl,0.2,2,go,1,1,go,0.5451354
52,bsl,1.0,1,go,1,1,go,0.5452204
52,bsl,1.0,1,go,1,1,go,0.5450031
52,bsl,0.2,2,go,1,1,go,0.545098
52,bsl,0.4,2,go,0,0,stop,0.5451249
52,bsl,0.4,2,go,1,1,go,0.13210360000000002
52,bsl,1.0,1,go,1,1,go,0.546886
52,bsl,0.2,2,go,0,0,stop,0.5450991999999999
52,bsl,0.6,1,go,0,0,stop,0.5450729999999999
52,bsl,0.0,2,go,0,0,stop,0.5451585999999999
52,bsl,0.6,1,go,0,0,stop,0.5451209
52,bsl,1.0,1,go,1,1,go,0.5453845
52,bsl,0.8,1,go,1,1,go,0.5451073000000001
52,bsl,0.4,2,go,0,0,stop,0.5452246999999999
52,bsl,0.4,2,go,1,1,go,0.5450491999999999
52,bsl,1.0,1,go,1,1,go,0.5469144
52,bsl,0.6,1,go,1,1,go,0.5450079000000001
52,bsl,0.2,2,go,1,1,go,0.5451345999999999
52,bsl,0.4,2,go,1,1,go,0.5580136
52,bsl,0.0,2,go,0,0,stop,0.5583186
52,bsl,1.0,1,go,1,1,go,0.5575661
52,bsl,0.8,1,go,1,1,go,0.5450169
52,bsl,0.8,1,go,1,1,go,0.5450699999999999
52,bsl,0.4,2,go,0,0,stop,0.5451395
52,bsl,0.2,2,go,1,1,go,0.5185857
52,bsl,1.0,1,go,1,1,go,0.5454220000000001
52,bsl,0.6,1,go,0,0,stop,0.5452009
52,bsl,0.0,2,go,0,0,stop,0.5451674
52,bsl,0.2,2,go,0,0,stop,0.5580238000000001
52,bsl,0.8,1,go,1,1,go,0.5451606
52,bsl,0.0,2,go,0,0,stop,0.5451403
52,bsl,1.0,1,go,1,1,go,0.5468183000000001
52,bsl,0.4,2,go,0,0,stop,0.5450997
52,bsl,0.6,1,go,1,1,go,0.5451446
52,bsl,0.8,1,go,1,1,go,0.5450662
52,bsl,0.8,1,go,1,1,go,0.38521
52,bsl,0.8,1,go,1,1,go,0.45192390000000005
52,bsl,0.4,2,go,1,1,go,0.358501
52,bsl,1.0,1,go,1,1,go,0.545115
52,bsl,1.0,1,go,1,1,go,0.42508009999999996
52,bsl,0.2,2,go,0,0,stop,0.5450273
52,bsl,0.0,2,go,0,0,stop,0.5575613
52,bsl,0.2,2,go,1,1,go,0.5451075
52,bsl,0.0,2,go,0,0,stop,0.5451233
52,bsl,0.4,2,go,1,1,go,0.5452766
52,bsl,0.6,1,go,1,1,go,0.5451100999999999
52,bsl,0.0,2,go,0,0,stop,0.5451524
52,bsl,0.6,1,go,0,0,stop,0.5575201999999999
52,bsl,1.0,1,go,1,1,go,0.3719896
52,bsl,0.6,1,go,1,1,go,0.5584109
52,bsl,0.0,2,go,1,1,go,0.5451441999999999
52,bsl,0.2,2,go,0,0,stop,0.5455321999999999
52,bsl,0.2,2,go,0,0,stop,0.5450895
52,bsl,1.0,1,go,1,1,go,0.546682
52,bsl,0.4,2,go,0,0,stop,0.5450718000000001
52,bsl,0.8,1,go,1,1,go,0.5450587
52,bsl,1.0,1,go,1,1,go,0.5051659000000001
52,bsl,0.6,1,go,1,1,go,0.5451236999999999
52,bsl,1.0,1,go,1,1,go,0.5318465
52,bsl,0.2,2,go,1,1,go,0.5468712
52,bsl,0.8,1,go,1,1,go,0.5451238
52,bsl,0.2,2,go,0,0,stop,0.5450683000000001
52,bsl,0.6,1,go,1,1,go,0.5454576
52,bsl,0.0,2,go,0,0,stop,0.5451436
52,bsl,0.8,1,go,1,1,go,0.4785375
52,bsl,0.0,2,go,0,0,stop,0.5451668000000001
52,bsl,0.4,2,go,1,1,go,0.5451304
52,bsl,0.4,2,go,0,0,stop,0.5583165
52,bsl,0.0,2,go,0,0,stop,0.5450825
52,bsl,0.4,2,go,0,0,stop,0.5451491
52,bsl,0.2,2,go,0,0,stop,0.5451401
52,bsl,0.2,2,go,1,1,go,0.5452319999999999
52,bsl,0.6,1,go,1,1,go,0.5451836999999999
52,bsl,0.8,1,go,1,1,go,0.5451417
52,bsl,0.0,2,go,1,1,go,0.5182598
52,bsl,1.0,1,go,1,1,go,0.54518
52,bsl,0.8,1,go,1,1,go,0.5451308000000001
52,bsl,0.6,1,go,0,0,stop,0.5454131999999999
52,bsl,1.0,1,go,1,1,go,0.5450994
52,bsl,1.0,1,go,1,1,go,0.5451077
52,bsl,0.4,2,go,0,0,stop,0.5451791
52,pnl,1.0,1,go,1,1,go,0.5318441999999999
52,pnl,1.0,1,go,1,1,go,0.5181669
52,pnl,1.0,1,go,1,1,go,0.5450956
52,pnl,1.0,1,go,1,1,go,0.5451007
52,pnl,1.0,1,go,1,1,go,0.5450438
52,pnl,1.0,1,go,1,1,go,0.5450461
52,pnl,1.0,1,go,1,1,go,0.5451371
52,pnl,1.0,1,go,1,1,go,0.5450235999999999
52,pnl,0.4,2,go,0,0,stop,0.545089
52,pnl,0.6,1,go,1,1,go,0.5450638000000001
52,pnl,0.0,2,go,0,0,stop,0.545045
52,pnl,0.0,2,go,0,0,stop,0.5451019
52,pnl,0.0,2,go,0,0,stop,0.5450401999999999
52,pnl,0.4,2,go,0,0,stop,0.545144
52,pnl,0.8,1,go,1,1,go,0.5318414
52,pnl,0.2,2,go,0,0,stop,0.5583628
52,pnl,0.8,1,go,1,1,go,0.545112
52,pnl,0.0,2,go,0,0,stop,0.5451335999999999
52,pnl,0.4,2,go,1,1,go,0.5578978
52,pnl,1.0,1,go,1,1,go,0.545024
52,pnl,0.6,1,go,0,0,stop,0.5582979
52,pnl,1.0,1,go,1,1,go,0.4917932
52,pnl,0.8,1,go,1,1,go,0.5450151999999999
52,pnl,0.2,2,go,0,0,stop,0.5573437
52,pnl,0.4,2,go,0,0,stop,0.5451376
52,pnl,0.6,1,go,1,1,go,0.5451548
52,pnl,0.8,1,go,1,1,go,0.5582433000000001
52,pnl,0.2,2,go,0,0,stop,0.5450446
52,pnl,0.2,2,go,0,0,stop,0.5451052
52,pnl,1.0,1,go,1,1,go,0.4918749
52,pnl,0.6,1,go,1,1,go,0.5451498
52,pnl,1.0,1,go,1,1,go,0.5050602
52,pnl,1.0,1,go,1,1,go,0.5050091
52,pnl,0.8,1,go,1,1,go,0.411822
52,pnl,0.8,1,go,0,0,stop,0.5451374
52,pnl,0.4,2,go,0,0,stop,0.5450696
52,pnl,0.6,1,go,0,0,stop,0.5451461999999999
52,pnl,0.4,2,go,1,1,go,0.5451020999999999
52,pnl,0.2,2,go,0,0,stop,0.5451566999999999
52,pnl,0.2,2,go,1,1,go,0.5450141
52,pnl,0.2,2,go,1,1,go,0.5451036
52,pnl,1.0,1,go,1,1,go,0.558296
52,pnl,0.0,2,go,0,0,stop,0.5450749
52,pnl,1.0,1,go,1,1,go,0.5450876
52,pnl,1.0,1,go,1,1,go,0.5317681
52,pnl,0.6,1,go,1,1,go,0.545117
52,pnl,0.2,2,go,0,0,stop,0.5450758000000001
52,pnl,0.6,1,go,0,0,stop,0.5452069
52,pnl,0.0,2,go,0,0,stop,0.5583020000000001
52,pnl,0.4,2,go,0,0,stop,0.5451931
52,pnl,0.6,1,go,1,1,go,0.5451915
52,pnl,0.8,1,go,1,1,go,0.5316919
52,pnl,0.4,2,go,1,1,go,0.5451701999999999
52,pnl,0.8,1,go,1,1,go,0.5450056
52,pnl,1.0,1,go,1,1,go,0.5451428
52,pnl,0.0,2,go,0,0,stop,0.5450421
52,pnl,0.0,2,go,0,0,stop,0.54513
52,pnl,1.0,1,go,1,1,go,0.5582768
52,pnl,0.2,2,go,0,0,stop,0.5451408
52,pnl,0.2,2,go,0,0,stop,0.5451147
52,pnl,1.0,1,go,1,1,go,0.5451722
52,pnl,0.0,2,go,0,0,stop,0.5580980999999999
52,pnl,0.4,2,go,0,0,stop,0.545135
52,pnl,0.8,1,go,1,1,go,0.4917465999999999
52,pnl,1.0,1,go,1,1,go,0.5052166
52,pnl,0.2,2,go,1,1,go,0.5450729000000001
52,pnl,0.6,1,go,1,1,go,0.5451769000000001
52,pnl,0.8,1,go,1,1,go,0.5459324999999999
52,pnl,0.8,1,go,1,1,go,0.5451441
52,pnl,0.6,1,go,1,1,go,0.5467850000000001
52,pnl,0.6,1,go,1,1,go,0.5450335
52,pnl,0.0,2,go,0,0,stop,0.5451189000000001
52,pnl,0.0,2,go,0,0,stop,0.5583714
52,pnl,0.0,2,go,0,0,stop,0.5452128
52,pnl,0.4,2,go,1,1,go,0.5450967
52,pnl,0.4,2,go,0,0,stop,0.5450166
52,pnl,1.0,1,go,1,1,go,0.47849529999999996
52,pnl,0.4,2,go,1,1,go,0.5467012
52,pnl,1.0,1,go,1,1,go,0.5450224
52,pnl,0.8,1,go,1,1,go,0.5450675
52,pnl,0.2,2,go,1,1,go,0.5450182
52,pnl,0.6,1,go,1,1,go,0.505195
52,pnl,1.0,1,go,1,1,go,0.5201102
52,pnl,0.2,2,go,0,0,stop,0.5451406999999999
52,pnl,1.0,1,go,1,1,go,0.4918451
52,pnl,0.4,2,go,1,1,go,0.5316255
52,pnl,0.6,1,go,1,1,go,0.5578824
52,pnl,0.0,2,go,0,0,stop,0.545041
52,pnl,0.6,1,go,1,1,go,0.5574522
52,pnl,1.0,1,go,1,1,go,0.5450019
